file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
3973,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3974,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3977,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3978,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3979,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3981,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
3984,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
4020,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
4057,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
4059,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
409,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
4217,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
4259,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
438,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
447,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
45,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
451,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
474,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
48,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
495,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
501,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
517,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
526,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
528,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
536,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
597,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
622,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
624,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
63,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
638,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
665,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
666,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
672,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
681,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
703,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
751,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
963,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
97,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
972,1,0,Top/corruption,1.00,1,30May2014 17:04:52.0
