file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
2841,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2842,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2847,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2861,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2876,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2919,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2962,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2985,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
2986,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3004,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3034,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3036,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3039,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3053,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3069,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3070,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3072,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3073,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3103,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3107,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3124,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3152,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3168,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3191,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3197,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3214,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3224,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3244,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3245,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3267,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3272,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
329,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3307,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
331,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3313,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
333,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3345,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3352,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3363,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3364,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3372,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3373,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3380,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3386,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3389,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3430,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3441,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3442,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3443,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3445,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3534,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3558,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3572,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3573,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3577,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3580,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3581,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3582,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3583,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3600,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3712,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3749,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3768,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3770,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3782,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3839,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3843,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3855,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3867,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3875,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3887,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3893,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
3921,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4081,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4134,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
416,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4206,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4207,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4209,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4221,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4224,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4231,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4236,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4289,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4294,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4311,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
4315,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
477,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
497,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
514,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
517,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
557,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
595,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
612,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
66,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
691,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
711,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
713,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
724,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
726,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
760,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
794,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
815,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
821,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
826,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
853,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
864,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
889,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
895,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
900,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
946,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
953,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
954,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
955,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
956,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
990,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
992,1,0,Top/dormitory/conditions,1.00,1,30May2014 17:11:17.0
