file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
2233,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2234,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2304,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2305,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2309,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2311,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2312,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2313,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2314,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2319,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2325,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2329,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2330,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2331,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2336,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2337,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2345,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2349,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2350,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2351,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2359,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2362,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2399,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2400,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2404,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2412,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2433,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2450,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2462,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2483,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2490,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2491,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2493,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2494,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2497,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2512,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2514,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2521,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2523,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2529,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2530,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2534,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2538,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2541,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2544,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2545,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2549,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2552,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2559,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2560,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2564,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2565,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2566,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2573,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2587,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2602,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2606,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2608,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2622,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2623,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2624,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2625,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2627,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2630,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2631,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2633,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2636,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2638,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2640,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2641,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2642,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2683,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2687,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2690,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2691,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2692,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2693,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2696,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2705,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
2766,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
